,theaterId,street1,city,state,0,1
384,1110,332-A Robert Smalls Pkwy,Beaufort,SC,-80.742401,32.42247
385,1128,1182 Admiral Callaghan Lane,Vallejo,CA,-122.2129,38.136486
386,1135,10033 Gulf Center Dr,Fort Myers,FL,-81.790421,26.491123
387,1138,105 Topsham Fair Mall Rd,Topsham,ME,-69.98002,43.93842
388,1185,3040 Watson Blvd,Warner Robins,GA,-83.69113,32.61862
389,1189,2288 E Williams Field Rd,Gilbert,AZ,-111.73894,33.30795
390,1381,875 N Michigan Ave,Chicago,IL,-87.623052,41.898798
391,1410,11267 Pikes Peak Dr,Parker,CO,-104.76179,39.511303
392,1411,1620 W Osceola Pkwy,Kissimmee,FL,-81.421944,28.340727
393,1424,3300 Nw 62nd Ave,Margate,FL,-80.20352,26.27135
394,1427,7231 SE 29th St,Midwest City,OK,-97.40155,35.43582
395,1441,1650 2nd St,Beaumont,CA,-116.94949,33.9251
396,1446,3453 Lowery Pkwy,Fultondale,AL,-86.806381,33.606598
397,1449,13093 Gateway Center Dr,Gainesville,VA,-77.604935,38.793159
398,1459,5419 W Loop 1604 N,San Antonio,TX,-98.70968,29.49046
399,1496,Villa Fontana,Carolina,PR,-65.9688829,18.3912915
400,150,888 Harriman Pl,San Bernardino,CA,-117.26669,34.06654
401,1512,1955 SE Delaware Ave,Ankeny,IA,-93.57802,41.71326
402,1532,84 Middlesex Turnpike,Burlington,MA,-71.2160325,42.4790444
403,1667,999 South Washington Street,North Attleboro,MA,-71.3501,41.9443
404,169,8925 Towne And Country Cir,Knoxville,TN,-84.082726,35.917561
405,187,1717 Harrison Street,San Francisco,CA,-122.4116,37.768921
406,183,2909 Los Feliz Blvd,Los Angeles,CA,-118.26443,34.126701
407,1945,2109 Southlake Mall,Merrillville,IN,-87.306108,41.468893
408,1960,12801 W Sunrise Blvd,Sunrise,FL,-80.319071,26.156189
409,212,3150 New Center Point,Colorado Springs,CO,-104.71761,38.878166
410,1027,5944 Quebec St,Fort Worth,TX,-97.429245,32.804398
411,1028,529 5th Ave,New York,NY,-73.980011,40.754333
412,106,39330 10th St W,Palmdale,CA,-118.1447,34.597626
413,1090,60 Ave Rio Hondo,Bayamon,PR,-66.16224,18.42217
414,109,11301 W Pico Blvd,Los Angeles,CA,-118.4389,34.035656
415,1106,2323 1st St S,Willmar,MN,-95.039848,45.100941
416,1087,2865 Concord Rd,York,PA,-76.6757,39.98238
417,1085,16680 Highlands Center Dr,Bristol,VA,-82.11652,36.63588
418,1123,1584 N State Route 50,Bourbonnais,IL,-87.850174,41.172596
419,1133,633 River Hwy,Mooresville,NC,-80.87305,35.59451
420,121,7550 N Blackstone Ave,Fresno,CA,-119.78667,36.849934
421,1386,8401 Fletcher Pkwy,La Mesa,CA,-117.01664,32.77816
422,1406,3349 Fairlane Dr,Allen Park,MI,-83.203514,42.285866
423,1408,2085 Market Place Blvd,Cumming,GA,-84.129593,34.192852
424,1421,6455 N Decatur Blvd,Las Vegas,NV,-115.20852,36.277332
425,1429,10017 Fremont Pike,Perrysburg,OH,-83.5886,41.54204
426,1501,9130 N Skyview Ave,Kansas City,MO,-94.6572,39.25906
427,1539,18700 Veterans Blvd,Port Charlotte,FL,-82.145239,27.013718
428,1542,3780 Veterans Memorial Blvd,Metairie,LA,-90.161,30.002
429,1763,552 N Us Hwy 27,Lady Lake,FL,-81.93613,28.9324
430,1762,19000 Limestone Commercial Dr,Pflugerville,TX,-97.59676,30.46995
431,1790,4873 Town Center Pkwy,Jacksonville,FL,-81.5341,30.2532
432,1895,50 State Route 36,Eatontown,NJ,-74.0503975,40.2908597
433,192,2326 S Bradley Rd,Santa Maria,CA,-120.41866,34.917507
434,1934,470 Lewis Avenue,Meriden,CT,-72.809158,41.551655
435,1953,2063 Town East Mall,Mesquite,TX,-96.626379,32.808603
436,1038,6060 Long Prairie Rd,Flower Mound,TX,-97.080109,33.06926
437,1043,1240 Marvin Rd Ne,Lacey,WA,-122.76134,47.058128
438,1129,10901 Georgia Ave,Wheaton,MD,-77.052582,39.035542
439,114,120 E Imperial Hwy,Fullerton,CA,-117.93148,33.916073
440,1146,7643 Jordan Landing Blvd,West Jordan,UT,-111.98746,40.61105
441,1174,10545 Hwy 49,Gulfport,MS,-89.097679,30.44689
442,119,901 S Coast Dr,Costa Mesa,CA,-117.89194,33.6884
443,127,5101 Clark Ave,Lakewood,CA,-118.13409,33.852024
444,1394,128 Bailey Farm Rd,Monroe,NY,-74.15178,41.3194
445,1417,995 E I-30,Rockwall,TX,-96.452347,32.903969
446,1465,7297 Battle Hill Dr,Mechanicsville,VA,-77.356461,37.607933
447,1481,2440 W Happy Valley Rd,Phoenix,AZ,-112.10809,33.716125
448,148,1515 W State Hwy 114,Grapevine,TX,-97.095222,32.928673
449,1491,18085 Nw Evergreen Pkwy,Hillsboro,OR,-122.8631,45.53969
450,1514,1350 Highway 15 South,Hutchinson,MN,-94.1902982,45.0654909
451,1540,1800 McFarland Blvd. E,Tuscaloosa,AL,-87.5309476,33.1909524
452,1541,7550 Commons Blvd,Victor,NY,-77.44927,43.03403
453,1664,13350 Dallas Parkway,Dallas,TX,-96.821136,32.931615
454,1781,3889 Promenade Parkway,D'Iberville,MS,-88.898948,30.455229
455,1782,1470 Mountain Ave.,Duarte,CA,-117.9863071,34.1361651
456,1793,977 Branson Hills Pkwy,Branson,MO,-93.22401,36.6656
457,1794,110 Marketplace Blvd,Selinsgrove,PA,-76.84151,40.85029
458,1798,150 Satterfield Dr,Triadelphia,WV,-80.56775,40.06912
459,1891,402 E. Fordham Rd,Bronx,NY,-73.89129,40.8613
460,1890,1550 S Koeller St,Oshkosh,WI,-88.57936,44.00427
461,1940,One Sunrise Mall,Massapequa,NY,-73.436827,40.679252
462,1958,2000 Willowbrook Mall,Houston,TX,-95.539662,29.955979
463,1000,340 W Market,Bloomington,MN,-93.24565,44.85466
464,1021,700 Du Bois St,San Rafael,CA,-122.51875,37.966579
465,1039,115 Lycoming Mall Cir,Muncy,PA,-76.831116,41.244911
466,103,17545 Gale Ave,City Of Industry,CA,-117.92119,33.996811
467,1086,601 East Jubal Early Dr,Winchester,VA,-78.16511,39.16421
468,1097,1100 Oxford Exchange Blvd,Oxford,AL,-85.835876,33.604454
469,1107,14125 River Gate Pkwy,Charlotte,NC,-80.989288,35.101517
470,116,21601 Victory Blvd,Canoga Park,CA,-118.59945,34.18998
471,125,3415 E Foothill Blvd,Pasadena,CA,-118.07932,34.150719
472,140,1127 Industrial Rd,San Carlos,CA,-122.24272,37.501781
473,1442,300 Shoppes Stroud,Stroudsburg,PA,-75.235458,40.988781
474,1452,135 N Cattleman Rd,Sarasota,FL,-82.45397,27.38664
475,1458,104 Highway 332 E,Lake Jackson,TX,-95.456131,29.044149
476,1468,44a Albany Tpke,West Simsbury,CT,-72.86943,41.81984
477,1467,660 Sunrise Hwy,Baldwin,NY,-73.612717,40.65556
478,1474,9845 Colerain Ave,Cincinnati,OH,-84.59896,39.25076
479,1494,9581 Sage Meadow Trail,Fort Worth,TX,-97.315818,32.912228
480,14,4050 Hwy 52 N,Rochester,MN,-92.496895,44.064365
481,1509,2339 Claribel Rd,Riverbank,CA,-120.95188,37.71503
482,1516,761 Hwy 71 W,Bastrop,TX,-97.35312,30.11261
483,1538,1202 New Brunswick Ave,Phillipsburg,NJ,-75.1395919,40.6731155
484,1537,2415 Via Campo,Montebello,CA,-118.12156,34.031778
485,1662,100 CambridgeSide Place,Cambridge,MA,-71.076376,42.367101
486,171,7771 Winchester Rd,Memphis,TN,-89.804939,35.047077
487,1760,1200 N. Muldoon Rd,Anchorage,AK,-149.7414524,61.2311804
488,176,5604 SW Loop 820,Fort Worth,TX,-97.409218,32.685406
489,1783,1315 Scheels Drive,Sparks,NV,-119.71764,39.53096
490,1886,369 Gateway Drive,Brooklyn,NY,-73.87256,40.65451
491,184,149 Fletcher Pkwy,El Cajon,CA,-116.96259,32.806068
492,1920,3700 Atlanta Highway,Athens,GA,-83.425456,33.947344
493,1918,2300 N. Salisbury Blvd,Salisbury,MD,-75.569822,38.401924
494,1924,3333 Buford Drive,Buford,GA,-83.984258,34.071252
495,202,2800 N Central Expy,Plano,TX,-96.702805,33.035957
496,208,7357 W Towne Way,Madison,WI,-89.512115,43.058937
497,19,5100 Se 14th St,Des Moines,IA,-93.598244,41.538322
498,20,4650 1st Ave Ne,Cedar Rapids,IA,-91.62281,42.025673
499,215,10777 North Fwy,Houston,TX,-95.414383,29.92598
500,217,13801 E Mississippi Ave,Aurora,CO,-104.82673,39.697807
501,223,55 Hotel Cir NE,Albuquerque,NM,-106.52575,35.081726
502,230,562 W. Fry Rd,Greenwood,IN,-86.118225,39.62878
503,196,1751 N Central Expy,McKinney,TX,-96.639603,33.213333
504,200,3124 Jericho Tpke,East Northport,NY,-73.319092,40.838463
505,226,5916 W Loop 289,Lubbock,TX,-101.93748,33.541672
506,237,8889 Gateway Blvd. West,El Paso,TX,-106.371365,31.770249
507,2371,1790 Biscayne Blvd,Miami,FL,-80.188977,25.794018
508,2387,6601 Nicollet Ave S,Richfield,MN,-93.2775,44.882942
509,249,2727 W Thunderbird Rd,Phoenix,AZ,-112.11788,33.609314
510,2531,4465 Poplar Ave.,Memphis,TN,-89.913349,35.117236
511,2705,2415 Sagamore Parkway South,Lafayette,IN,-86.854373,40.393013
512,2729,27001 US Highway 19 North,Clearwater,FL,-82.730909,28.017171
513,2736,12000 SE 82nd Avenue,Happy Valley,OR,-122.576092,45.436607
514,2752,357 Sun Valley Mall,Concord,CA,-122.061763,37.96721
515,275,11800 Chenal Pkwy,Little Rock,AR,-92.40596,34.749939
516,2766,2801 Memorial Parkway SW,Huntsville,AL,-86.586381,34.706094
517,2774,4801 Outer Loop,Louisville,KY,-85.669589,38.137875
518,2779,3401 Dale Rd.,Modesto,CA,-121.050367,37.686503
519,2804,500 Southpark Center,Strongsville,OH,-81.820213,41.311643
520,2834,4700 Millhaven Road,Monroe,LA,-92.0647405,32.5006399
521,2849,1000 Turtle Creek Drive,Hattiesburg,MS,-89.37425,31.324868
522,2838,2001 South Rd #209,Poughkeepsie,NY,-73.911997,41.61094
523,2851,1 N Galleria Dr,Middletown,NY,-74.364898,41.453376
524,2865,756 Alberta Drive,Amherst,NY,-78.817252,42.988718
525,2906,750 Citadel Dr E,Colorado Springs,CO,-104.758799,38.843587
526,2921,3710 Route 9,Freehold,NJ,-74.297361,40.25454
527,2912,2021 N. Highland Ave,Jackson,TN,-88.827867,35.656586
528,2954,4310 Buffalo Gap Rd,Abilene,TX,-99.761614,32.401052
529,2958,1114 S 17th St,Kokomo,IN,-86.110929,40.475224
530,2992,1321 N Columbia Center Blvd,Kennewick,WA,-119.226291,46.226266
531,340,1310 Tingle Circle East,Mobile,AL,-88.1146581,30.65070996
532,386,3140 Evans St,Greenville,NC,-77.384796,35.574509
533,395,5480 N 9th Ave,Pensacola,FL,-87.208504,30.475636
534,394,5555 Glenway Ave,Cincinnati,OH,-84.607925,39.129051
535,222,4229 E McCain Blvd,North Little Rock,AR,-92.219482,34.791119
536,221,10303 E 71st St,Tulsa,OK,-95.860207,36.062862
537,205,3915 W Airport Fwy,Irving,TX,-97.004326,32.838085
538,216,9670 Katy Freeway,Houston,TX,-95.526543,29.785477
539,229,5820 E 82nd St,Indianapolis,IN,-86.069351,39.905849
540,235,4717 S Padre Island Dr,Corpus Christi,TX,-97.386406,27.71352
541,236,700 S Jackson Rd,McAllen,TX,-98.205727,26.191338
542,239,2480 Highway 6 S,Houston,TX,-95.645424,29.736498
543,248,4195 Phoenix Avenue,Fort Smith,AR,-94.362411,35.359375
544,2538,4314 Milan Road,Sandusky,OH,-82.671862,41.419447
545,263,8251 Gateway Overlook Dr,Elkridge,MD,-76.79041,39.1833
546,2700,763 Iyannough Road,Hyannis,MA,-70.293647,41.667942
547,2725,8021 Citrus Park Town Center,Tampa,FL,-82.576281,28.068586
548,2732,3320 Silas Creek Parkway,Winston Salem,NC,-80.298803,36.073922
549,2764,1720 Old Fort Parkway,Murfreesboro,TN,-86.4185,35.848232
550,276,1201 S Hayes St,Arlington,VA,-77.059387,38.86087
551,2783,132 W Towne Mall,Madison,WI,-89.505855,43.057224
552,2825,4000 Baldwin Rd.,Auburn Hills,MI,-83.30683,42.706747
553,2835,2950 East Texas Street,Bossier City,LA,-93.703178,32.526673
554,2841,1 Crossgates Mall Road,Albany,NY,-73.851203,42.689504
555,2890,350 N Milwaukee St,Boise,ID,-116.278249,43.60622
556,2939,3501 N Granville Ave,Muncie,IN,-85.375443,40.221703
557,2995,2747 SE Military Dr,San Antonio,TX,-98.446466,29.351798
558,302,5425 Touhy Ave.,Skokie,IL,-87.763657,42.011208
559,319,4100a N Harlem Ave,Norridge,IL,-87.807724,41.954472
560,333,5085 Shelbyville Rd,Louisville,KY,-85.623215,38.253174
561,342,449 Arena Hub Plz,Wilkes Barre,PA,-75.845894,41.237659
562,34,12410 St Charles Rock Rd,Bridgeton,MO,-90.430748,38.754215
563,374,2478 Central Park Ave,Yonkers,NY,-73.826805,40.983246
564,373,1601 Westbank Expy,Harvey,LA,-90.068474,29.904261
565,2509,48 Route 23 North,Riverdale,NJ,-74.31183,40.99227
566,250,12645 N 48th St,Phoenix,AZ,-111.97616,33.601425
567,265,14160 Baltimore Ave,Laurel,MD,-76.863037,39.08559
568,2721,259 Towne Center Circle,Sanford,FL,-81.337068,28.807089
569,2741,578 Chicago Ridge Mall,Chicago Ridge,IL,-87.782524,41.719056
570,2753,4600 W. Kellogg Drive,Wichita,KS,-97.397573,37.676109
571,27,4240 W Wisconsin Ave,Appleton,WI,-88.475082,44.274948
572,286,6595 Strip Ave Nw,North Canton,OH,-81.431145,40.875835
573,2883,200 Westgate Dr,Brockton,MA,-71.049596,42.094974
574,2905,101 North Rangeline Road,Joplin,MO,-94.476999,37.090904
575,2941,3849 S Delsea Dr,Vineland,NJ,-75.040394,39.431298
576,2964,3222 NW Federal Hwy,Jensen Beach,FL,-80.271631,27.243642
577,354,20290 Katy Fwy,Katy,TX,-95.728027,29.786583
578,368,1770 Apple Glen Blvd,Fort Wayne,IN,-85.201164,41.067696
579,379,2541 Crossroads Blvd,Waterloo,IA,-92.322624,42.459034
580,381,1501 New Britain Ave,West Hartford,CT,-72.759117,41.72427
581,401,23000 Eureka Rd,Taylor,MI,-83.252899,42.199177
582,231,4625 Lafayette Road,Indianapolis,IN,-86.254257,39.825542
583,2370,1489 SE 17th Street,Fort Lauderdale,FL,-80.129269,26.100483
584,2396,901 Cortez Road W,Bradenton,FL,-82.5735,27.460803
585,241,7905 San Dario Ave,Laredo,TX,-99.5021573,27.5732941
586,244,4627 S Jack Kultgen Pkwy,Waco,TX,-97.152046,31.498034
587,2503,1940 N Perkins Road,Stillwater,OK,-97.05415,36.14249
588,2516,9600 I-35 South,Austin,TX,-97.789657,30.160714
589,2710,1455 NW 107th Avenue,Doral,FL,-80.36763,25.787121
590,2717,800 North Green River Road,Evansville,IN,-87.495694,37.981338
591,2719,5300 S 76 Street,Greendale,WI,-88.008603,42.947838
592,272,1125 Woodruff Rd,Greenville,SC,-82.299583,34.82943
593,2734,451 East Altamonte Drive,Altamonte Springs,FL,-81.375994,28.663939
594,2738,4301 West Wisconsin Ave,Appleton,WI,-88.469505,44.273002
595,2747,1061 Lloyd Center,Portland,OR,-122.654391,45.532547
596,2767,1701 McFarland Blvd. East,Tuscaloosa,AL,-87.525883,33.192535
597,2794,4601 Eastgate Mall,Cincinnati,OH,-84.277526,39.10263
598,2784,6901 Tyrone Square,St. Petersburg,FL,-82.735868,27.792965
599,2786,2727 Fairfield Commons,Beavercreek,OH,-84.057781,39.766853
600,234,6750 West Fwy,Fort Worth,TX,-97.433205,32.736568
601,2540,7600 Kingston Pike,Knoxville,TN,-84.037384,35.92623
602,255,20408 Highway 59 N,Humble,TX,-95.262512,30.011057
603,2795,7900 Shelbyville Rd,Louisville,KY,-85.610049,38.247327
604,2702,1201 12th Street SW,Rochester,MN,-92.480994,44.007071
605,2792,1850 Adams Street,Mankato,MN,-93.955057,44.173232
606,2803,210 Eastview Mall,Victor,NY,-77.443875,43.03046
607,2727,4201 Coldwater Road,Fort Wayne,IN,-85.136425,41.117674
608,2860,5010 Hinkleville Rd.,Paducah,KY,-88.687996,37.07925
609,2896,811 N Central Expressway,Plano,TX,-96.712629,33.013702
610,273,13058 Fairlakes Shopping Ctr,Fairfax,VA,-77.395248,38.857254
611,2776,1151 Galleria Blvd.,Roseville,CA,-121.270046,38.773216
612,2798,1960 Hwy 70,Hickory,NC,-81.304711,35.706337
613,2815,18 South County Center Way,St. Louis,MO,-90.3284854,38.5042596
614,289,3820 S Maryland Pkwy,Las Vegas,NV,-115.13538,36.119545
615,2904,12801 W Sunrise Blvd,Sunrise,FL,-80.323966,26.144876
616,2903,442 Briarwood Circle,Ann Arbor,MI,-83.746383,42.241132
617,291,5133 Richmond Ave,Houston,TX,-95.462402,29.73044
618,2822,541 East Shaw Avenue,Fresno,CA,-119.778056,36.80848
619,2833,5000 Shelbyville Rd,Louisville,KY,-85.623345,38.250156
620,2861,310 Daniel Webster Hwy,Nashua,NH,-71.438431,42.702512
621,2871,2200 Eastridge Loop,San Jose,CA,-121.811686,37.324125
622,2884,6001 W Waco Dr. #21,Waco,TX,-97.18742,31.51389
623,2946,757 Lewis & Clark Pkwy East,Clarksville,IN,-85.766159,38.314503
624,2949,3000 East Highland Dr,Jonesboro,AR,-90.666908,35.823346
625,2897,1155 Saint Louis Galleria,St Louis,MO,-90.347596,38.634891
626,2976,1001 Barnes Crossing Rd,Tupelo,MS,-88.702029,34.316112
627,2968,322 Jacksonville Mall,Jacksonville,NC,-77.430241,34.754052
628,2894,1349 Cumberland Mall,Atlanta,GA,-84.4714,33.879564
629,297,1861 Fountain Dr,Reston,VA,-77.356522,38.961487
630,2993,11110 Mall Circle,Waldorf,MD,-76.925585,38.617447
631,2898,2401 S Stemmons Fwy,Lewisville,TX,-96.971172,33.002023
632,290,6722 Ritchie Hwy,Glen Burnie,MD,-76.6119,39.193081
633,301,1432 Butterfield Rd,Downers Grove,IL,-88.017883,41.835686
634,2909,3615 Nicholasville Rd,Lexington,KY,-84.526169,37.986019
635,2923,400 Ernest W Barrett Pkwy NW,Kennesaw,GA,-84.563595,34.019443
636,29,2710 S Green Bay Rd,Racine,WI,-87.854462,42.701656
637,313,2301 Howard St,Evanston,IL,-87.708527,42.020679
638,325,6502 Grape Rd,Mishawaka,IN,-86.18383,41.71912
639,2913,2760 N. Germantown Parkway,Memphis,TN,-89.792061,35.201221
640,2940,2855 Stevens Creek Blvd,Santa Clara,CA,-121.94599,37.32336
641,2957,5555 Youngstown Warren Rd,Niles,OH,-80.750567,41.210753
642,2984,9015 Queens Blvd,Elmhurst,NY,-73.870366,40.734584
643,378,309 S College Rd,Wilmington,NC,-77.871399,34.236935
644,2989,180 Route 35,Eatontown,NJ,-74.051408,40.288659
645,388,15 Us Highway 9,Manalapan,NJ,-74.298492,40.290363
646,400,2130 State Route 35,Holmdel,NJ,-74.143654,40.410389
647,339,1645 River Valley Cir N,Lancaster,OH,-82.62899,39.734566
648,343,27 Faunce Corner Rd,North Dartmouth,MA,-70.987167,41.643394
649,365,4676 Presidential Pkwy,Macon,GA,-83.71122,32.817726
650,355,15223 E Indiana Ave,Spokane,WA,-117.20337,47.67564
651,346,3117 Turkey Creek Blvd,Joplin,MO,-94.474815,37.094124
652,375,3533 Zafarano Dr,Santa Fe,NM,-106.00905,35.640133
653,384,40 Catherwood Road,Ithaca,NY,-76.492142,42.481991
654,2382,5819 NW Loop 410,San Antonio,TX,-98.60723,29.482002
655,232,9977 E Washington St,Indianapolis,IN,-85.992188,39.773041
656,197,310 Goddard Blvd,King of Prussia,PA,-75.393959,40.092281
657,251,8290 W Bell Rd,Glendale,AZ,-112.23198,33.639755
658,2525,5065 Main Street,Trumbull,CT,-73.224767,41.231089
659,2713,9469 West Atlantic Boulevard,Coral Springs,FL,-80.249783,26.239338
660,2731,410 Four Seasons Town Centre,Greensboro,NC,-79.840378,36.03972
661,274,131 Mall Woods Dr,Dayton,OH,-84.228798,39.640995
662,2751,1150 El Camino Real,San Bruno,CA,-122.416605,37.637506
663,2755,841 Southcenter Mall,Tukwila,WA,-122.261313,47.459824
664,2843,50 Holyoke Street,Holyoke,MA,-72.640241,42.17108
665,2858,1365 N Dupont Hwy,Dover,DE,-75.539764,39.193749
666,2885,14400 Bear Valley Rd,Victorville,CA,-117.349087,34.47041
667,2887,2825 S Glenstone Ave,Springfield,MO,-93.262771,37.16297
668,2915,6700 Douglas Blvd,Douglasville,GA,-84.746493,33.730042
669,293,1200 Rockville Pike,Rockville,MD,-77.129662,39.069294
670,2936,275 Millcreek Mall,Erie,PA,-80.0991,42.07206
671,2938,9301 Tampa Avenue,Northridge,CA,-118.55356,34.239248
672,2945,200 Dartmouth Mall,Dartmouth,MA,-70.991288,41.640301
673,2951,3450 Wrightsboro Rd.,Augusta,GA,-82.080706,33.46587
674,2972,7700 E Kellogg Dr,Wichita,KS,-97.247118,37.682241
675,2973,100 Columbiana Circle,Columbia,SC,-81.155452,34.077723
676,2966,291 Chesterfield Mall,Chesterfield,MO,-90.564884,38.652475
677,2990,11500 Midlothian Turnpike,Midlothian,VA,-77.696511,37.517322
678,303,615 E Palatine Rd,Arlington Heights,IL,-87.975845,42.108238
679,323,1000 W North Ave,Chicago,IL,-87.653557,41.912025
680,364,6110 Birdcage Centre Ln,Citrus Heights,CA,-121.27426,38.676498
681,360,26 Cypress St,Williston,VT,-73.108429,44.443977
682,36,19110 E 39th St S,Independence,MO,-94.358147,39.049152
683,383,4610 Highway 280,Birmingham,AL,-86.719803,33.4342
684,390,2175 Walker Lake Rd,Mansfield,OH,-82.594879,40.786804
685,246,5514 S Broadway Ave,Tyler,TX,-95.302696,32.288639
686,2501,3676 South US Highway 41,Terre Haute,IN,-87.416047,39.422271
687,2513,18071 Highwood Preserve Parkway,Tampa,FL,-82.36668,28.13192
688,2530,2645 SW College Road,Ocala,FL,-82.168421,29.166559
689,2542,8001 S. Orange Blossom Trail,Orlando,FL,-81.395945,28.44594
690,264,370 Harbison Blvd,Columbia,SC,-81.153114,34.075825
691,269,6555 Frontier Dr,Springfield,VA,-77.169968,38.774818
692,261,2109 Matthews Township Parkway,Matthews,NC,-80.703965,35.126871
693,2704,1251 US Hwy 31 N,Greenwood,IN,-86.105015,39.59991
694,2733,12300 Jefferson Avenue,Newport News,VA,-76.495875,37.112494
695,2801,271 Greece Ridge Center Drive,Rochester,NY,-77.690932,43.204634
696,2811,2901 East College Ave.,State College,PA,-77.80064,40.831507
697,280,2511 W Loop 250 N,Midland,TX,-102.1193,32.03582
698,282,1701 Belmont Ave,Baltimore,MD,-76.747841,39.313713
699,2823,2823 Florence Mall,Florence,KY,-84.6499595,38.9967246
700,2854,6002 Slide Rd,Lubbock,TX,-101.922409,33.539839
701,285,96 Rothrock Rd,Akron,OH,-81.649628,41.133499
702,2870,2163 S Mooney Blvd,Visalia,CA,-119.313898,36.311032
703,2872,269 Southland Mall,Hayward,CA,-122.101571,37.654679
704,2878,8201 S Tamiami Trail,Sarasota,FL,-82.497577,27.23332
705,28,825 Pilgrim Way,Green Bay,WI,-88.06794,44.481197
706,288,15750 Shady Grove Rd,Gaithersburg,MD,-77.18708,39.115108
707,2933,1300 West Sunset Road,Henderson,NV,-115.04049,36.063818
708,2948,6269 W NEWBERRY RD,Gainesville,FL,-82.410275,29.660106
709,2955,5794 Durand Ave,Racine,WI,-87.845889,42.697577
710,2961,6200 20th St,Vero Beach,FL,-80.457605,27.641698
711,2987,2625 Scottsville Rd,Bowling Green,KY,-86.427802,36.948331
712,2998,1517 Alton Road,Miami Beach,FL,-80.140796,25.787953
713,316,7401 Lemont Rd,Downers Grove,IL,-88.008904,41.752937
714,2994,2901 S Capital of Texas Hwy,Austin,TX,-97.808652,30.256297
715,331,2 International Dr,Danbury,CT,-73.415031,41.416344
716,345,148 Walt Whitman Rd,Huntington Station,NY,-73.410637,40.825775
717,347,5635 Johnston St,Lafayette,LA,-92.074905,30.176125
718,351,464 E Joyce Blvd,Fayetteville,AR,-94.150681,36.124676
719,243,4505 Monroe St,Toledo,OH,-83.620056,41.686829
720,2519,3702 Frederick Ave,Saint Joseph,MO,-94.803143,39.77691
721,260,1455 West Southern Road,Mesa,AZ,-111.85358,33.39109
722,25,4610 S 76th St,Greenfield,WI,-88.006241,42.960411
723,266,2907 Centre Dr,Fairborn,OH,-84.050331,39.774101
724,2706,8000 West Broward Boulevard,Plantation,FL,-80.254071,26.120718
725,2722,10300 Little Patuxent Pkwy,Columbia,MD,-76.863581,39.217147
726,271,1417 Golden Gate Blvd,Mayfield Heights,OH,-81.448357,41.521706
727,2730,14200 East Alameda Avenue,Aurora,CO,-104.824794,39.708946
728,2746,237 Cross Creek Mall,Fayetteville,NC,-78.960733,35.072285
729,2754,7021 South Memorial Drive,Tulsa,OK,-95.886232,36.062236
730,2781,1689 Arden Way,Sacramento,CA,-121.427554,38.601935
731,2790,4230 Belden Village Mall,Canton,OH,-81.431308,40.856734
732,2809,3537 Capital City Mall Drive,Camp Hill,PA,-76.93,40.224407
733,281,1000 West 78th St.,Richfield,MN,-93.292557,44.863312
734,2850,9090 Destiny USA Drive,Syracuse,NY,-76.170528,43.066953
735,2855,2370 N  Expressway,Brownsville,TX,-97.504533,25.948811
736,2879,100 Viewmont Mall,Scranton,PA,-75.656921,41.460751
737,2888,701 Russell Avenue,Gaithersburg,MD,-77.205929,39.15098
738,2916,3800 State Road 16,La Crosse,WI,-91.202394,43.866533
739,2926,7401 Market Street,Youngstown,OH,-80.662699,41.02281
740,2919,5043 Tuttle Crossing Blvd,Dublin,OH,-83.129888,40.076419
741,2901,385 Southbridge Street,Auburn,MA,-71.835952,42.203384
742,2975,12313 Wayzata Blvd,Minnetonka,MN,-93.437887,44.968016
743,2985,1700 W New Haven Ave,Melbourne,FL,-80.650981,28.081957
744,322,1334 Winston Plz,Melrose Park,IL,-87.849403,41.90707
745,32,5651 South Service Road,Saint Peters,MO,-90.611115,38.797874
746,372,31601 Pacific Hwy S,Federal Way,WA,-122.315237,47.317171
747,397,8449 Leesburg Pike,Vienna,VA,-77.240234,38.924973
748,204,4970 Us Hwy. 290 W,Austin,TX,-97.819771,30.235821
749,225,4040 S College Ave,Fort Collins,CO,-105.0756,40.52911
750,2701,3001 White Bear Ave N,St. Paul,MN,-93.020768,45.027936
751,2735,639 Bay Park Square,Green Bay,WI,-88.067962,44.484684
752,2757,4800 Golf Road,Eau Claire,WI,-91.438715,44.7757
753,2759,134 St. Clair Square,Fairview Heights,IL,-89.980302,38.59601
754,2813,1300 Ulster Avenue,Kingston,NY,-73.983221,41.966399
755,2810,17301 Valley Mall Road,Hagerstown,MD,-77.770843,39.624675
756,2859,2801 Wilma Rudolph Blvd.,Clarksville,TN,-87.287668,36.588758
757,2853,10000 Coors Bypass,Albuquerque,NM,-106.658907,35.196132
758,2873,1401 Greenbrier Parkway South,Chesapeake,VA,-76.230162,36.776397
759,2891,2300 East 17th Street,Idaho Falls,ID,-111.988517,43.47916
760,2893,6000 W Markham St,Little Rock,AR,-92.342795,34.753461
761,2892,4511 N Midkiff Dr,Midland,TX,-102.130957,32.031309
762,2907,1400 Dell Range Blvd.,Cheyenne,WY,-104.806389,41.16031
763,2952,3299 Bel Air Mall,Mobile,AL,-88.124753,30.673851
764,2967,100 Manhattan Town Center,Manhattan,KS,-96.558346,39.179317
765,295,3840 Morse Rd,Columbus,OH,-82.917114,40.058647
766,2977,3500 Oleander Dr,Wilmington,NC,-77.906545,34.212796
767,2980,55 Parsonage Rd,Edison,NJ,-74.334319,40.548087
